timestamp,value,,,
44503,2706,,,
44504,2643,,,
44505,2490.5,,,
44506,2530.5,,,
44507,2530.5,,,
44508,2530.5,,,
44509,2582,,,
44510,2554,,,
44511,2645.5,,,
44512,2676,,,
44513,2678,,,
44514,2678,,,
44515,2678,,,
44516,2628.5,,,
44517,2628,,,
44518,2607.5,,,
44519,2661,,,
44520,2653.5,,,
44521,2653.5,,,
44522,2653.5,,,
44523,2691,,,
44524,2699,,,
44525,2740.5,,,
44526,2618.5,,,
44527,2650,,,
44528,2650,,,
44529,2650,,,
44530,2635,,,
44531,2669.5,,,
44532,2655,,,
44533,2648,,,
44534,2600.5,,,
44535,2600.5,,,
44536,2600.5,,,
44537,2625,,,
44538,2626,,,
44539,2630.5,,,
44540,2625,,,
44541,2677,,,
44542,2677,,,
44543,2677,,,
44544,2636,,,
44545,2597,,,
44546,2630,,,
44547,2694,,,
44548,2645.5,,,
44549,2645.5,,,
44550,2645.5,,,
44551,2696,,,
44552,2811,,,
44553,2818,,,
44554,2848,,,
44555,2835,,,
44556,2835,,,
44557,2835,,,
44558,2835,,,
44559,2835,,,
44560,2829.5,,,
44561,2806,,,
44562,2815.5,,,
44563,2815.5,,,
44564,2815.5,,,
44565,2815.5,,,
44566,2866,,,
44567,2912.5,,,
44568,2919.5,,,
44569,2923,,,
44570,2923,,,
44571,2923,,,
44572,2950,,,
44573,3003,,,
44574,2960,,,
44575,2977.5,,,
44576,3009,,,
44577,3009,,,
44578,3009,,,
44579,3006,,,
44580,3036,,,
44581,3109.5,,,
44582,3079.5,,,
44583,3044.5,,,
44584,3044.5,,,
44585,3044.5,,,
44586,3064,,,
44587,3093,,,
44588,3107,,,
44589,3110,,,
44590,3076,,,
44591,3076,,,
44592,3076,,,
44593,3072,,,
44594,3043,,,
44595,3058.5,,,
44596,3087,,,
44597,3148,,,
44598,3148,,,
44599,3148,,,
44600,3245,,,
44601,3248,,,
44602,3313,,,
44603,3200,,,
44604,3306,,,
44605,3306,,,
44606,3306,,,
44607,3223,,,
44608,3282,,,
44609,3294,,,
44610,3314,,,
44611,3315,,,
44612,3315,,,
44613,3315,,,
44614,3420,,,
44615,3323.5,,,
44616,3519,,,
44617,3355.5,,,
44618,3450,,,
44619,3450,,,
44620,3450,,,
44621,3495.5,,,
44622,3605,,,
44623,3728.5,,,
44624,3851,,,
44625,3984.5,,,
44626,3984.5,,,
44627,3984.5,,,
44628,3500.5,,,
44629,3532,,,
44630,3535,,,
44631,3472,,,
44632,3399,,,
44633,3399,,,
44634,3399,,,
44635,3217.5,,,
44636,3306,,,
44637,3288,,,
44638,3380.5,,,
44639,3518,,,
44640,3518,,,
44641,3518,,,
44642,3550.5,,,
44643,3560,,,
44644,3664,,,
44645,3583,,,
44646,3606,,,
44647,3606,,,
44648,3606,,,
44649,3583,,,
44650,3508,,,
44651,3503,,,
44652,3483,,,
44653,3444,,,
44654,3444,,,
44655,3444,,,
44656,3415,,,
44657,3443.5,,,
44658,3346,,,
44659,3395,,,
44660,3234.5,,,
44661,3234.5,,,
44662,3234.5,,,
44663,3214.5,,,
44664,3207,,,
44665,3237.5,,,
44666,3312,,,
44667,3312,,,
44668,3312,,,
44669,3312,,,
44670,3312,,,
44671,3240,,,
44672,3262,,,
44673,3244,,,
44674,3090,,,
44675,3090,,,
44676,3090,,,
44677,3102.5,,,
44678,3100,,,
44679,3065.5,,,
44680,3039,,,
44681,2911.5,,,
44682,2911.5,,,
44683,2911.5,,,
44684,2911.5,,,
44685,2929,,,
44686,2917,,,
44687,2832.5,,,
44688,2708,,,
44689,2708,,,
44690,2708,,,
44691,2677,,,
44692,2737,,,
44693,2688,,,
44694,2723,,,
44695,2791,,,
44696,2791,,,
44697,2791,,,
44698,2836,,,
44699,2845,,,
44700,2826,,,
44701,2931,,,
44702,2963,,,
44703,2963,,,
44704,2963,,,
44705,2881,,,
44706,2829.5,,,
44707,2825.5,,,
44708,2823,,,
44709,2863,,,
44710,2863,,,
44711,2863,,,
44712,2816.5,,,
44713,2701.5,,,
44714,2742,,,
44715,2742,,,
44716,2742,,,
44717,2742,,,
44718,2742,,,
44719,2715,,,
44720,2765.5,,,
44721,2752.5,,,
44722,2695,,,
44723,2589.5,,,
44724,2589.5,,,
44725,2589.5,,,
44726,2588,,,
44727,2580,,,
44728,2500.5,,,
44729,2474,,,
44730,2462,,,
44731,2462,,,
44732,2462,,,
44733,2519.5,,,
44734,2455.5,,,
44735,2480,,,
44736,2436,,,
44737,2453,,,
44738,2453,,,
44739,2453,,,
44740,2500,,,
44741,2452,,,
44742,2397,,,
44743,2384,,,
44744,2431.5,,,
44745,2431.5,,,
44746,2431.5,,,
44747,2374,,,
44748,2358,,,
44749,2417.5,,,
44750,2399.5,,,
44751,2417,,,
44752,2417,,,
44753,2417,,,
44754,2358,,,
44755,2343,,,
44756,2329,,,
44757,2320.5,,,
44758,2377.5,,,
44759,2377.5,,,
44760,2377.5,,,
44761,2412,,,
44762,2456.5,,,
44763,2426,,,
44764,2460,,,
44765,2431.5,,,
44766,2431.5,,,
44767,2431.5,,,
44768,2437,,,
44769,2390.5,,,
44770,2458,,,
44771,2452,,,
44772,2469.5,,,
44773,2469.5,,,
44774,2469.5,,,
44775,2448.5,,,
44776,2403,,,
44777,2374,,,
44778,2447.5,,,
44779,2435.5,,,
44780,2435.5,,,
44781,2435.5,,,
44782,2488,,,
44783,2462.5,,,
44784,2498,,,
44785,2468.5,,,
44786,2389.5,,,
44787,2389.5,,,
44788,2389.5,,,
44789,2442,,,
44790,2414,,,
44791,2412,,,
44792,2376,,,
44793,2387.5,,,
44794,2387.5,,,
44795,2387.5,,,
44796,2438.5,,,
44797,2422,,,
44798,2442.5,,,
44799,2495,,,
44800,2406.5,,,
44801,2406.5,,,
44802,2406.5,,,
44803,2406.5,,,
44804,2368.5,,,
44805,2306,,,
44806,2309,,,
44807,2290.5,,,
44808,2290.5,,,
44809,2290.5,,,
44810,2260,,,
44811,2230.5,,,
44812,2256,,,
44813,2280,,,
44814,2288.5,,,
44815,2288.5,,,
44816,2288.5,,,
44817,2309.5,,,
44818,2227.5,,,
44819,2272,,,
44820,2259,,,
44821,2232,,,
44822,2232,,,
44823,2232,,,
44824,2245.5,,,
44825,2191,,,
44826,2195.5,,,
44827,2153,,,
44828,2125.5,,,
44829,2125.5,,,
44830,2125.5,,,
44831,2106,,,
44832,2080,,,
44833,2261,,,
44834,2180,,,
44835,2164,,,
44836,2164,,,
44837,2164,,,
44838,2261.5,,,
44839,2289,,,
44840,2355,,,
44841,2342,,,
44842,2274,,,
44843,2274,,,
44844,2274,,,
44845,2218.5,,,
44846,2227,,,
44847,2374,,,
44848,2309,,,
44849,2240,,,
44850,2240,,,
44851,2240,,,
44852,2200.5,,,
44853,2169,,,
44854,2214,,,
44855,2155.5,,,
44856,2160,,,
44857,2160,,,
44858,2160,,,
44859,2170.5,,,
44860,2265.5,,,
44861,2297,,,
44862,2226,,,
44863,2197,,,
44864,2197,,,
44865,2197,,,
44866,2245.5,,,
44867,2227,,,
44868,2216,,,
44869,2306,,,
44870,2292,,,
44871,2292,,,
44872,2292,,,
44873,2327,,,
44874,2338,,,
44875,2272,,,
44876,2410,,,
44877,2392,,,
44878,2392,,,
44879,2392,,,
44880,2410,,,
44881,2393,,,
44882,2342.5,,,
44883,2369,,,
44884,2344,,,
44885,2344,,,
44886,2344,,,
44887,2394,,,
44888,2364,,,
44889,2344,,,
44890,2346,,,
44891,2315.5,,,
44892,2315.5,,,
44893,2315.5,,,
44894,2341.5,,,
44895,2387,,,
44896,2430.5,,,
44897,2448.5,,,
44898,2485,,,
44899,2485,,,
44900,2485,,,
44901,2461,,,
44902,2450.5,,,
44903,2468.5,,,
44904,2453.5,,,
44905,2390,,,
44906,2390,,,
44907,2390,,,
44908,2388,,,
44909,2379.5,,,
44910,2396,,,
44911,2354,,,
44912,2327,,,
44913,2327,,,
44914,2327,,,
44915,2329.5,,,
44916,2357,,,
44917,2362,,,
44918,2342,,,
44919,2343,,,
44920,2343,,,
44921,2343,,,
44922,2343,,,
44923,2343,,,
44924,2371.5,,,
44925,2360.5,,,
44926,2360.5,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
