timestamp,value
11-10-2016,1673
12-10-2016,1684
13-10-2016,1681
14-10-2016,1685
15-10-2016,1645
16-10-2016,1645
17-10-2016,1645
18-10-2016,1663.5
19-10-2016,1622
20-10-2016,1612.5
21-10-2016,1617
22-10-2016,1626.5
23-10-2016,1626.5
24-10-2016,1626.5
25-10-2016,1651
26-10-2016,1673
27-10-2016,1681.5
28-10-2016,1701.5
29-10-2016,1723
30-10-2016,1723
31-10-2016,1723
01-11-2016,1732
02-11-2016,1709
03-11-2016,1726
04-11-2016,1718.5
05-11-2016,1716
06-11-2016,1716
07-11-2016,1716
08-11-2016,1706
09-11-2016,1737.5
10-11-2016,1772.5
11-11-2016,1777
12-11-2016,1765
13-11-2016,1765
14-11-2016,1765
15-11-2016,1727
16-11-2016,1719
17-11-2016,1692.5
18-11-2016,1712
19-11-2016,1726
20-11-2016,1726
21-11-2016,1726
22-11-2016,1739
23-11-2016,1765.5
24-11-2016,1774
25-11-2016,1751
26-11-2016,1766.5
27-11-2016,1766.5
28-11-2016,1766.5
29-11-2016,1722
30-11-2016,1722.5
01-12-2016,1724
02-12-2016,1715
03-12-2016,1728
04-12-2016,1728
05-12-2016,1728
06-12-2016,1718
07-12-2016,1728
08-12-2016,1731.5
09-12-2016,1742.5
10-12-2016,1749.5
11-12-2016,1749.5
12-12-2016,1749.5
13-12-2016,1755
14-12-2016,1752
15-12-2016,1736
16-12-2016,1732.5
17-12-2016,1717
18-12-2016,1717
19-12-2016,1717
20-12-2016,1722.5
21-12-2016,1730.5
22-12-2016,1737.5
23-12-2016,1740
24-12-2016,1726.5
25-12-2016,1726.5
26-12-2016,1726.5
27-12-2016,1726.5
28-12-2016,1726.5
29-12-2016,1713
30-12-2016,1713.5
31-12-2016,1702
01-01-2017,1702
02-01-2017,1702
03-01-2017,1702
04-01-2017,1701
05-01-2017,1709.5
06-01-2017,1722
07-01-2017,1717
08-01-2017,1717
09-01-2017,1717
10-01-2017,1757.5
11-01-2017,1748.5
12-01-2017,1788
13-01-2017,1790.5
14-01-2017,1812
15-01-2017,1812
16-01-2017,1812
17-01-2017,1805.5
18-01-2017,1800.5
19-01-2017,1832
20-01-2017,1839
21-01-2017,1870
22-01-2017,1870
23-01-2017,1870
24-01-2017,1870
25-01-2017,1849
26-01-2017,1837.5
27-01-2017,1827.5
28-01-2017,1807
29-01-2017,1807
30-01-2017,1807
31-01-2017,1820.5
01-02-2017,1818
02-02-2017,1813
03-02-2017,1808.5
04-02-2017,1812
05-02-2017,1812
06-02-2017,1812
07-02-2017,1809
08-02-2017,1821
09-02-2017,1839
10-02-2017,1849
11-02-2017,1867.5
12-02-2017,1867.5
13-02-2017,1867.5
14-02-2017,1893
15-02-2017,1871
16-02-2017,1878
17-02-2017,1865.5
18-02-2017,1878
19-02-2017,1878
20-02-2017,1878
21-02-2017,1878
22-02-2017,1873
23-02-2017,1882.5
24-02-2017,1877
25-02-2017,1908
26-02-2017,1908
27-02-2017,1908
28-02-2017,1895
01-03-2017,1934
02-03-2017,1929
03-03-2017,1909
04-03-2017,1868
05-03-2017,1868
06-03-2017,1868
07-03-2017,1858
08-03-2017,1881
09-03-2017,1847
10-03-2017,1884.5
11-03-2017,1882
12-03-2017,1882
13-03-2017,1882
14-03-2017,1851
15-03-2017,1863
16-03-2017,1895
17-03-2017,1901
18-03-2017,1908
19-03-2017,1908
20-03-2017,1908
21-03-2017,1918
22-03-2017,1910
23-03-2017,1913
24-03-2017,1917.5
25-03-2017,1916
26-03-2017,1916
27-03-2017,1916
28-03-2017,1918.5
29-03-2017,1931
30-03-2017,1955
31-03-2017,1946.5
01-04-2017,1948.5
02-04-2017,1948.5
03-04-2017,1948.5
04-04-2017,1938
05-04-2017,1962
06-04-2017,1956
07-04-2017,1929.5
08-04-2017,1929
09-04-2017,1929
10-04-2017,1929
11-04-2017,1907.5
12-04-2017,1907
13-04-2017,1890
14-04-2017,1915.5
15-04-2017,1915.5
16-04-2017,1915.5
17-04-2017,1915.5
18-04-2017,1915.5
19-04-2017,1895.5
20-04-2017,1933
21-04-2017,1932.5
22-04-2017,1928
23-04-2017,1928
24-04-2017,1928
25-04-2017,1943
26-04-2017,1957.5
27-04-2017,1954.5
28-04-2017,1930
29-04-2017,1909
30-04-2017,1909
01-05-2017,1909
02-05-2017,1909
03-05-2017,1916
04-05-2017,1909.5
05-05-2017,1907
06-05-2017,1879
07-05-2017,1879
08-05-2017,1879
09-05-2017,1874
10-05-2017,1870
11-05-2017,1887
12-05-2017,1880
13-05-2017,1899.5
14-05-2017,1899.5
15-05-2017,1899.5
16-05-2017,1915
17-05-2017,1928
18-05-2017,1905
19-05-2017,1938
20-05-2017,1943
21-05-2017,1943
22-05-2017,1943
23-05-2017,1926
24-05-2017,1944
25-05-2017,1954
26-05-2017,1950
27-05-2017,1943.5
28-05-2017,1943.5
29-05-2017,1943.5
30-05-2017,1943.5
31-05-2017,1919.5
01-06-2017,1930
02-06-2017,1916.5
03-06-2017,1917.5
04-06-2017,1917.5
05-06-2017,1917.5
06-06-2017,1893
07-06-2017,1903.5
08-06-2017,1902.5
09-06-2017,1901.5
10-06-2017,1888
11-06-2017,1888
12-06-2017,1888
13-06-2017,1877
14-06-2017,1886.5
15-06-2017,1864
16-06-2017,1861
17-06-2017,1861.5
18-06-2017,1861.5
19-06-2017,1861.5
20-06-2017,1889
21-06-2017,1865.5
22-06-2017,1872
23-06-2017,1868
24-06-2017,1855
25-06-2017,1855
26-06-2017,1855
27-06-2017,1861.5
28-06-2017,1886
29-06-2017,1897.5
30-06-2017,1908.5
01-07-2017,1917.5
02-07-2017,1917.5
03-07-2017,1917.5
04-07-2017,1903.5
05-07-2017,1913
06-07-2017,1925.5
07-07-2017,1920
08-07-2017,1914
09-07-2017,1914
10-07-2017,1914
11-07-2017,1879
12-07-2017,1877
13-07-2017,1911
14-07-2017,1904
15-07-2017,1901
16-07-2017,1901
17-07-2017,1901
18-07-2017,1887
19-07-2017,1907
20-07-2017,1898
21-07-2017,1901
22-07-2017,1890
23-07-2017,1890
24-07-2017,1890
25-07-2017,1896.5
26-07-2017,1912
27-07-2017,1923
28-07-2017,1892
29-07-2017,1904
30-07-2017,1904
31-07-2017,1904
01-08-2017,1887
02-08-2017,1904
03-08-2017,1891.5
04-08-2017,1890
05-08-2017,1920
06-08-2017,1920
07-08-2017,1920
08-08-2017,1981
09-08-2017,2018
10-08-2017,2024
11-08-2017,2040.5
12-08-2017,2030
13-08-2017,2030
14-08-2017,2030
15-08-2017,2056
16-08-2017,2075
17-08-2017,2095.5
18-08-2017,2104.5
19-08-2017,2084.5
20-08-2017,2084.5
21-08-2017,2084.5
22-08-2017,2104.5
23-08-2017,2082.5
24-08-2017,2105
25-08-2017,2096.5
26-08-2017,2092
27-08-2017,2092
28-08-2017,2092
29-08-2017,2092
30-08-2017,2066.5
31-08-2017,2113.5
01-09-2017,2113.5
02-09-2017,2095.5
03-09-2017,2095.5
04-09-2017,2095.5
05-09-2017,2082
06-09-2017,2069.5
07-09-2017,2075
08-09-2017,2072
09-09-2017,2100.5
10-09-2017,2100.5
11-09-2017,2100.5
12-09-2017,2083
13-09-2017,2083
14-09-2017,2065
15-09-2017,2068
16-09-2017,2066.5
17-09-2017,2066.5
18-09-2017,2066.5
19-09-2017,2107.5
20-09-2017,2164
21-09-2017,2154
22-09-2017,2137
23-09-2017,2128
24-09-2017,2128
25-09-2017,2128
26-09-2017,2116
27-09-2017,2117
28-09-2017,2102.5
29-09-2017,2110.5
30-09-2017,2067
01-10-2017,2067
02-10-2017,2067
03-10-2017,2114.5
04-10-2017,2139.5
05-10-2017,2124
06-10-2017,2121.5
07-10-2017,2135
08-10-2017,2135
09-10-2017,2135
10-10-2017,2133
11-10-2017,2124
12-10-2017,2117.5
13-10-2017,2140
14-10-2017,2144
15-10-2017,2144
16-10-2017,2144
17-10-2017,2111
18-10-2017,2106.5
19-10-2017,2128.5
20-10-2017,2159
21-10-2017,2133.5
22-10-2017,2133.5
23-10-2017,2133.5
24-10-2017,2144
25-10-2017,2149.5
26-10-2017,2175
27-10-2017,2119
28-10-2017,2143
29-10-2017,2143
30-10-2017,2143
31-10-2017,2140
01-11-2017,2188
02-11-2017,2152
03-11-2017,2165
04-11-2017,2152
05-11-2017,2152
06-11-2017,2152
07-11-2017,2131
08-11-2017,2103.5
09-11-2017,2078
10-11-2017,2090
11-11-2017,2100
12-11-2017,2100
13-11-2017,2100
14-11-2017,2085
15-11-2017,2082
16-11-2017,2106
17-11-2017,2077
18-11-2017,2067.5
19-11-2017,2067.5
20-11-2017,2067.5
21-11-2017,2062
22-11-2017,2085
23-11-2017,2090
24-11-2017,2104
25-11-2017,2109.5
26-11-2017,2109.5
27-11-2017,2109.5
28-11-2017,2100
29-11-2017,2062
30-11-2017,2033
01-12-2017,2046.5
02-12-2017,2052.5
03-12-2017,2052.5
04-12-2017,2052.5
05-12-2017,2052
06-12-2017,2028.5
07-12-2017,1994
08-12-2017,1992
09-12-2017,1991.5
10-12-2017,1991.5
11-12-2017,1991.5
12-12-2017,2004
13-12-2017,1997
14-12-2017,2017
15-12-2017,2036
16-12-2017,2047.5
17-12-2017,2047.5
18-12-2017,2047.5
19-12-2017,2061
20-12-2017,2092
21-12-2017,2108.5
22-12-2017,2137
23-12-2017,2199.5
24-12-2017,2199.5
25-12-2017,2199.5
26-12-2017,2199.5
27-12-2017,2199.5
28-12-2017,2246
29-12-2017,2241.5
30-12-2017,2256
31-12-2017,2256
01-01-2018,2256
02-01-2018,2256
03-01-2018,2241
04-01-2018,2230
05-01-2018,2205.5
06-01-2018,2177.5
07-01-2018,2177.5
08-01-2018,2177.5
09-01-2018,2143.5
10-01-2018,2159
11-01-2018,2179
12-01-2018,2215
13-01-2018,2227.5
14-01-2018,2227.5
15-01-2018,2227.5
16-01-2018,2172
17-01-2018,2187
18-01-2018,2225
19-01-2018,2256
20-01-2018,2235
21-01-2018,2235
22-01-2018,2235
23-01-2018,2213.5
24-01-2018,2216
25-01-2018,2237.5
26-01-2018,2238
27-01-2018,2251.5
28-01-2018,2251.5
29-01-2018,2251.5
30-01-2018,2229
31-01-2018,2224.5
01-02-2018,2218
02-02-2018,2228
03-02-2018,2202
04-02-2018,2202
05-02-2018,2202
06-02-2018,2196
07-02-2018,2181.5
08-02-2018,2168
09-02-2018,2142
10-02-2018,2129.5
11-02-2018,2129.5
12-02-2018,2129.5
13-02-2018,2123.5
14-02-2018,2138
15-02-2018,2164
16-02-2018,2189.5
17-02-2018,2266
18-02-2018,2266
19-02-2018,2266
20-02-2018,2239
21-02-2018,2190
22-02-2018,2194
23-02-2018,2210
24-02-2018,2188.5
25-02-2018,2188.5
26-02-2018,2188.5
27-02-2018,2172.5
28-02-2018,2158.5
01-03-2018,2143
02-03-2018,2144
03-03-2018,2135
04-03-2018,2135
05-03-2018,2135
06-03-2018,2136
07-03-2018,2112.5
08-03-2018,2082.5
09-03-2018,2078.5
10-03-2018,2097
11-03-2018,2097
12-03-2018,2097
13-03-2018,2080
14-03-2018,2096
15-03-2018,2062.5
16-03-2018,2069
17-03-2018,2070.5
18-03-2018,2070.5
19-03-2018,2070.5
20-03-2018,2073
21-03-2018,2056.5
22-03-2018,2059
23-03-2018,2049
24-03-2018,2022
25-03-2018,2022
26-03-2018,2022
27-03-2018,2035
28-03-2018,2009
29-03-2018,1997
30-03-2018,2010
31-03-2018,2010
01-04-2018,2010
02-04-2018,2010
03-04-2018,2010
04-04-2018,1972
05-04-2018,1969
06-04-2018,1967
07-04-2018,2113
08-04-2018,2113
09-04-2018,2113
10-04-2018,2171.5
11-04-2018,2253
12-04-2018,2220.5
13-04-2018,2325
14-04-2018,2358.5
15-04-2018,2358.5
16-04-2018,2358.5
17-04-2018,2375.5
18-04-2018,2528.5
19-04-2018,2602.5
20-04-2018,2463
21-04-2018,2452
22-04-2018,2452
23-04-2018,2452
24-04-2018,2222
25-04-2018,2248
26-04-2018,2204
27-04-2018,2249
28-04-2018,2224
29-04-2018,2224
30-04-2018,2224
01-05-2018,2258
02-05-2018,2269
03-05-2018,2349
04-05-2018,2316
05-05-2018,2384
06-05-2018,2384
07-05-2018,2384
08-05-2018,2384
09-05-2018,2295
10-05-2018,2327
11-05-2018,2273.5
12-05-2018,2285.5
13-05-2018,2285.5
14-05-2018,2285.5
15-05-2018,2313
16-05-2018,2319.5
17-05-2018,2280
18-05-2018,2297
19-05-2018,2278.5
20-05-2018,2278.5
21-05-2018,2278.5
22-05-2018,2265.5
23-05-2018,2227
24-05-2018,2271
25-05-2018,2282
26-05-2018,2260
27-05-2018,2260
28-05-2018,2260
29-05-2018,2260
30-05-2018,2265.5
31-05-2018,2285.5
01-06-2018,2271
02-06-2018,2324.5
03-06-2018,2324.5
04-06-2018,2324.5
05-06-2018,2314.5
06-06-2018,2317.5
07-06-2018,2331
08-06-2018,2287.5
09-06-2018,2300
10-06-2018,2300
11-06-2018,2300
12-06-2018,2309
13-06-2018,2278
14-06-2018,2277.5
15-06-2018,2239.5
16-06-2018,2220.5
17-06-2018,2220.5
18-06-2018,2220.5
19-06-2018,2179
20-06-2018,2179
21-06-2018,2167
22-06-2018,2166
23-06-2018,2172
24-06-2018,2172
25-06-2018,2172
26-06-2018,2152
27-06-2018,2204.5
28-06-2018,2173
29-06-2018,2183
30-06-2018,2153
01-07-2018,2153
02-07-2018,2153
03-07-2018,2165
04-07-2018,2120.5
05-07-2018,2127
06-07-2018,2098.5
07-07-2018,2135.5
08-07-2018,2135.5
09-07-2018,2135.5
10-07-2018,2140.5
11-07-2018,2120.5
12-07-2018,2104.5
13-07-2018,2102
14-07-2018,2130
15-07-2018,2130
16-07-2018,2130
17-07-2018,2110
18-07-2018,2040
19-07-2018,2062
20-07-2018,2075
21-07-2018,2130
22-07-2018,2130
23-07-2018,2130
24-07-2018,2082
25-07-2018,2056.5
26-07-2018,2054
27-07-2018,2055
28-07-2018,2054
29-07-2018,2054
30-07-2018,2054
31-07-2018,2061
01-08-2018,2036
02-08-2018,2023
03-08-2018,2016
04-08-2018,2000.5
05-08-2018,2000.5
06-08-2018,2000.5
07-08-2018,2026.5
08-08-2018,2022
09-08-2018,2118
10-08-2018,2039
11-08-2018,2052
12-08-2018,2052
13-08-2018,2052
14-08-2018,2038
15-08-2018,1994.5
16-08-2018,1998
17-08-2018,1999
18-08-2018,2033
19-08-2018,2033
20-08-2018,2033
21-08-2018,2040.5
22-08-2018,2038.5
23-08-2018,2021.5
24-08-2018,2062
25-08-2018,2088
26-08-2018,2088
27-08-2018,2088
28-08-2018,2088
29-08-2018,2116
30-08-2018,2127
31-08-2018,2112
01-09-2018,2083.5
02-09-2018,2083.5
03-09-2018,2083.5
04-09-2018,2040
05-09-2018,2046
06-09-2018,2030.5
07-09-2018,2030
08-09-2018,2000
09-09-2018,2000
10-09-2018,2000
11-09-2018,2035
12-09-2018,1981.5
13-09-2018,2014.5
14-09-2018,2015.5
15-09-2018,1985
16-09-2018,1985
17-09-2018,1985
18-09-2018,2012
19-09-2018,1981
20-09-2018,2018.5
21-09-2018,2034
22-09-2018,2035
23-09-2018,2035
24-09-2018,2035
25-09-2018,2020
26-09-2018,2056.5
27-09-2018,2030
28-09-2018,2011.5
29-09-2018,2047.5
30-09-2018,2047.5
01-10-2018,2047.5
02-10-2018,2080
03-10-2018,2166.5
04-10-2018,2243.5
05-10-2018,2140
06-10-2018,2073.5
07-10-2018,2073.5
08-10-2018,2073.5
09-10-2018,2031.5
10-10-2018,2029
11-10-2018,2024
12-10-2018,2045
13-10-2018,2028
14-10-2018,2028
15-10-2018,2028
16-10-2018,2022
17-10-2018,2018
18-10-2018,2007.5
19-10-2018,2022.5
20-10-2018,2002.5
21-10-2018,2002.5
22-10-2018,2002.5
23-10-2018,1997
24-10-2018,1987.5
25-10-2018,1981
26-10-2018,1961
27-10-2018,1980.5
28-10-2018,1980.5
29-10-2018,1980.5
30-10-2018,1952
31-10-2018,1946
01-11-2018,1961
02-11-2018,1967
03-11-2018,1959
04-11-2018,1959
05-11-2018,1959
06-11-2018,1950
07-11-2018,1951.5
08-11-2018,1977
09-11-2018,1964.5
10-11-2018,1934
11-11-2018,1934
12-11-2018,1934
13-11-2018,1925
14-11-2018,1931
15-11-2018,1917
16-11-2018,1914
17-11-2018,1918
18-11-2018,1918
19-11-2018,1918
20-11-2018,1927
21-11-2018,1945
22-11-2018,1941.5
23-11-2018,1922.5
24-11-2018,1920
25-11-2018,1920
26-11-2018,1920
27-11-2018,1925
28-11-2018,1912.5
29-11-2018,1933
30-11-2018,1935
01-12-2018,1982.5
02-12-2018,1982.5
03-12-2018,1982.5
04-12-2018,1985
05-12-2018,1966.5
06-12-2018,1945
07-12-2018,1962
08-12-2018,1951
09-12-2018,1951
10-12-2018,1951
11-12-2018,1949.5
12-12-2018,1928
13-12-2018,1924
14-12-2018,1908
15-12-2018,1937.5
16-12-2018,1937.5
17-12-2018,1937.5
18-12-2018,1940
19-12-2018,1928
20-12-2018,1923.5
21-12-2018,1920
22-12-2018,1898.5
23-12-2018,1898.5
24-12-2018,1898.5
25-12-2018,1898
26-12-2018,1898
27-12-2018,1898
28-12-2018,1881
29-12-2018,1869.5
30-12-2018,1869.5
31-12-2018,1869.5
01-01-2019,1858
02-01-2019,1858
03-01-2019,1825.5
04-01-2019,1879
05-01-2019,1858
06-01-2019,1858
07-01-2019,1858
08-01-2019,1837
09-01-2019,1842
10-01-2019,1844
11-01-2019,1816
12-01-2019,1775.5
13-01-2019,1775.5
14-01-2019,1775.5
15-01-2019,1810.5
16-01-2019,1839.5
17-01-2019,1804
18-01-2019,1851
19-01-2019,1842.5
20-01-2019,1842.5
21-01-2019,1842.5
22-01-2019,1867.5
23-01-2019,1877.5
24-01-2019,1851
25-01-2019,1866.5
26-01-2019,1860
27-01-2019,1860
28-01-2019,1860
29-01-2019,1853
30-01-2019,1871
31-01-2019,1880.5
01-02-2019,1872.5
02-02-2019,1840
03-02-2019,1840
04-02-2019,1840
05-02-2019,1896.5
06-02-2019,1886.5
07-02-2019,1862.5
08-02-2019,1865
09-02-2019,1848
10-02-2019,1848
11-02-2019,1848
12-02-2019,1840.5
13-02-2019,1840
14-02-2019,1829
15-02-2019,1828.5
16-02-2019,1822.5
17-02-2019,1822.5
18-02-2019,1822.5
19-02-2019,1833.5
20-02-2019,1829.5
21-02-2019,1858.5
22-02-2019,1890.5
23-02-2019,1886
24-02-2019,1886
25-02-2019,1886
26-02-2019,1870
27-02-2019,1898.5
28-02-2019,1893
01-03-2019,1890.5
02-03-2019,1859.5
03-03-2019,1859.5
04-03-2019,1859.5
05-03-2019,1868.5
06-03-2019,1846
07-03-2019,1841
08-03-2019,1848
09-03-2019,1830
10-03-2019,1830
11-03-2019,1830
12-03-2019,1851
13-03-2019,1873
14-03-2019,1873.5
15-03-2019,1868
16-03-2019,1879
17-03-2019,1879
18-03-2019,1879
19-03-2019,1907.5
20-03-2019,1923
21-03-2019,1891
22-03-2019,1867
23-03-2019,1856
24-03-2019,1856
25-03-2019,1856
26-03-2019,1849.5
27-03-2019,1898.5
28-03-2019,1896.5
29-03-2019,1900
30-03-2019,1888
31-03-2019,1888
01-04-2019,1888
02-04-2019,1858
03-04-2019,1865
04-04-2019,1872
05-04-2019,1864
06-04-2019,1858.5
07-04-2019,1858.5
08-04-2019,1858.5
09-04-2019,1851
10-04-2019,1852
11-04-2019,1847.5
12-04-2019,1843.5
13-04-2019,1843.5
14-04-2019,1843.5
15-04-2019,1843.5
16-04-2019,1839
17-04-2019,1840.5
18-04-2019,1839
19-04-2019,1855
20-04-2019,1855
21-04-2019,1855
22-04-2019,1855
23-04-2019,1855
24-04-2019,1854
25-04-2019,1852
26-04-2019,1832
27-04-2019,1816
28-04-2019,1816
29-04-2019,1816
30-04-2019,1809
01-05-2019,1775.5
02-05-2019,1800.5
03-05-2019,1783.5
04-05-2019,1767
05-05-2019,1767
06-05-2019,1767
07-05-2019,1767
08-05-2019,1761
09-05-2019,1766.5
10-05-2019,1765
11-05-2019,1765.5
12-05-2019,1765.5
13-05-2019,1765.5
14-05-2019,1792
15-05-2019,1802
16-05-2019,1832
17-05-2019,1805
18-05-2019,1786
19-05-2019,1786
20-05-2019,1786
21-05-2019,1766
22-05-2019,1747
23-05-2019,1740
24-05-2019,1761.5
25-05-2019,1773
26-05-2019,1773
27-05-2019,1773
28-05-2019,1773
29-05-2019,1770
30-05-2019,1762
31-05-2019,1761
01-06-2019,1763.5
02-06-2019,1763.5
03-06-2019,1763.5
04-06-2019,1751.5
05-06-2019,1766
06-06-2019,1742.5
07-06-2019,1733
08-06-2019,1720.5
09-06-2019,1720.5
10-06-2019,1720.5
11-06-2019,1754.5
12-06-2019,1753.5
13-06-2019,1756
14-06-2019,1737.5
15-06-2019,1719.5
16-06-2019,1719.5
17-06-2019,1719.5
18-06-2019,1733
19-06-2019,1746.5
20-06-2019,1778
21-06-2019,1743.5
22-06-2019,1747.5
23-06-2019,1747.5
24-06-2019,1747.5
25-06-2019,1776.5
26-06-2019,1803
27-06-2019,1782
28-06-2019,1773.5
29-06-2019,1778
30-06-2019,1778
01-07-2019,1778
02-07-2019,1755.5
03-07-2019,1754.5
04-07-2019,1771.5
05-07-2019,1779.5
06-07-2019,1783
07-07-2019,1783
08-07-2019,1783
09-07-2019,1783
10-07-2019,1811.5
11-07-2019,1807
12-07-2019,1799.5
13-07-2019,1810
14-07-2019,1810
15-07-2019,1810
16-07-2019,1818
17-07-2019,1819
18-07-2019,1827.5
19-07-2019,1833
20-07-2019,1808
21-07-2019,1808
22-07-2019,1808
23-07-2019,1795
24-07-2019,1795.5
25-07-2019,1795.5
26-07-2019,1778
27-07-2019,1774.5
