,timestamp,value
800,2019-03-01,1891
801,2019-03-04,1860
802,2019-03-05,1869
803,2019-03-06,1846
804,2019-03-07,1841
805,2019-03-08,1848
806,2019-03-11,1830
807,2019-03-12,1851
808,2019-03-13,1873
809,2019-03-14,1874
810,2019-03-15,1868
811,2019-03-18,1879
812,2019-03-19,1908
813,2019-03-20,1923
814,2019-03-21,1891
815,2019-03-22,1867
816,2019-03-25,1856
817,2019-03-26,1850
818,2019-03-27,1899
819,2019-03-28,1897
820,2019-03-29,1900
821,2019-04-01,1888
822,2019-04-02,1858
823,2019-04-03,1865
824,2019-04-04,1872
825,2019-04-05,1864
826,2019-04-08,1859
827,2019-04-09,1851
828,2019-04-10,1852
829,2019-04-11,1848
830,2019-04-12,1844
831,2019-04-15,1844
832,2019-04-16,1839
833,2019-04-17,1841
834,2019-04-18,1839
835,2019-04-23,1855
836,2019-04-24,1854
837,2019-04-25,1852
838,2019-04-26,1832
839,2019-04-29,1816
840,2019-04-30,1809
841,2019-05-01,1776
842,2019-05-02,1801
843,2019-05-03,1784
844,2019-05-07,1767
845,2019-05-08,1761
846,2019-05-09,1767
847,2019-05-10,1765
848,2019-05-13,1766
849,2019-05-14,1792
850,2019-05-15,1802
851,2019-05-16,1832
852,2019-05-17,1805
853,2019-05-20,1786
854,2019-05-21,1766
855,2019-05-22,1747
856,2019-05-23,1740
857,2019-05-24,1762
858,2019-05-28,1773
859,2019-05-29,1770
860,2019-05-30,1762
861,2019-05-31,1761
862,2019-06-03,1764
863,2019-06-04,1752
864,2019-06-05,1766
865,2019-06-06,1743
866,2019-06-07,1733
867,2019-06-10,1721
868,2019-06-11,1755
869,2019-06-12,1754
870,2019-06-13,1756
871,2019-06-14,1738
872,2019-06-17,1720
873,2019-06-18,1733
874,2019-06-19,1747
875,2019-06-20,1778
876,2019-06-21,1744
877,2019-06-24,1748
878,2019-06-25,1777
879,2019-06-26,1803
880,2019-06-27,1782
881,2019-06-28,1774
882,2019-07-01,1778
883,2019-07-02,1756
884,2019-07-03,1755
885,2019-07-04,1772
886,2019-07-05,1780
887,2019-07-08,1783
888,2019-07-09,1783
889,2019-07-10,1812
890,2019-07-11,1807
891,2019-07-12,1800
892,2019-07-15,1810
893,2019-07-16,1818
894,2019-07-17,1819
895,2019-07-18,1828
896,2019-07-19,1833
897,2019-07-22,1808
898,2019-07-23,1795
899,2019-07-24,1796
900,2019-07-25,1796
901,2019-07-26,1778
902,2019-07-29,1775
903,2019-07-30,1782
904,2019-07-31,1777
905,2019-08-01,1757
906,2019-08-02,1749
907,2019-08-05,1740
908,2019-08-06,1741
909,2019-08-07,1728
910,2019-08-08,1738
911,2019-08-09,1746
912,2019-08-12,1743
913,2019-08-13,1731
914,2019-08-14,1741
915,2019-08-15,1743
916,2019-08-16,1756
917,2019-08-19,1763
918,2019-08-20,1757
919,2019-08-21,1751
920,2019-08-22,1739
921,2019-08-23,1746
922,2019-08-27,1744
923,2019-08-28,1724
924,2019-08-29,1714
925,2019-08-30,1713
926,2019-09-02,1717
927,2019-09-03,1715
928,2019-09-04,1735
929,2019-09-05,1755
930,2019-09-06,1762
931,2019-09-09,1769
932,2019-09-10,1776
933,2019-09-11,1793
934,2019-09-12,1774
935,2019-09-13,1768
936,2019-09-16,1771
937,2019-09-17,1747
938,2019-09-18,1751
939,2019-09-19,1763
940,2019-09-20,1766
941,2019-09-23,1756
942,2019-09-24,1752
943,2019-09-25,1736
944,2019-09-26,1724
945,2019-09-27,1713
946,2019-09-30,1704
947,2019-10-01,1706
948,2019-10-02,1697
949,2019-10-03,1697
950,2019-10-04,1702
951,2019-10-07,1713
952,2019-10-08,1732
953,2019-10-09,1729
954,2019-10-10,1738
955,2019-10-11,1721
956,2019-10-14,1705
957,2019-10-15,1702
958,2019-10-16,1704
959,2019-10-17,1726
960,2019-10-18,1729
961,2019-10-21,1736
962,2019-10-22,1708
963,2019-10-23,1712
964,2019-10-24,1715
965,2019-10-25,1711
966,2019-10-28,1727
967,2019-10-29,1738
968,2019-10-30,1747
969,2019-10-31,1743
970,2019-11-01,1766
971,2019-11-04,1787
972,2019-11-05,1814
973,2019-11-06,1818
974,2019-11-07,1818
975,2019-11-08,1828
976,2019-11-11,1805
977,2019-11-12,1766
978,2019-11-13,1768
979,2019-11-14,1756
980,2019-11-15,1741
981,2019-11-18,1744
982,2019-11-19,1735
983,2019-11-20,1748
984,2019-11-21,1753
985,2019-11-22,1750
986,2019-11-25,1753
987,2019-11-26,1751
988,2019-11-27,1771
989,2019-11-28,1765
990,2019-11-29,1786
991,2019-12-02,1790
992,2019-12-03,1802
993,2019-12-04,1771
994,2019-12-05,1756
995,2019-12-06,1751
996,2019-12-09,1766
997,2019-12-10,1750
998,2019-12-11,1752
999,2019-12-12,1755
1000,2019-12-13,1764
1001,2019-12-16,1763
1002,2019-12-17,1754
1003,2019-12-18,1758
1004,2019-12-19,1766
1005,2019-12-20,1771
1006,2019-12-23,1772
1007,2019-12-24,1791
1008,2019-12-27,1789
1009,2019-12-30,1791
1010,2019-12-31,1800
1011,2020-01-02,1772
1012,2020-01-03,1758
1013,2020-01-06,1791
1014,2020-01-07,1794
1015,2020-01-08,1772
1016,2020-01-09,1771
1017,2020-01-10,1772
1018,2020-01-13,1767
1019,2020-01-14,1768
1020,2020-01-15,1779
1021,2020-01-16,1794
1022,2020-01-17,1796
1023,2020-01-20,1807
1024,2020-01-21,1811
1025,2020-01-22,1808
1026,2020-01-23,1782
1027,2020-01-24,1776
1028,2020-01-27,1756
1029,2020-01-28,1745
1030,2020-01-29,1733
1031,2020-01-30,1723
1032,2020-01-31,1710
1033,2020-02-03,1695
1034,2020-02-04,1687
1035,2020-02-05,1688
1036,2020-02-06,1698
1037,2020-02-07,1694
1038,2020-02-10,1676
1039,2020-02-11,1690
1040,2020-02-12,1707
1041,2020-02-13,1702
1042,2020-02-14,1705
1043,2020-02-17,1679
1044,2020-02-18,1681
1045,2020-02-19,1686
1046,2020-02-20,1687
1047,2020-02-21,1677
1048,2020-02-24,1673
1049,2020-02-25,1685
1050,2020-02-26,1677
1051,2020-02-27,1671
1052,2020-02-28,1663
1053,2020-03-02,1685
1054,2020-03-03,1706
1055,2020-03-04,1724
1056,2020-03-05,1715
1057,2020-03-06,1687
1058,2020-03-09,1644
1059,2020-03-10,1689
1060,2020-03-11,1671
1061,2020-03-12,1643
1062,2020-03-13,1677
1063,2020-03-16,1641
1064,2020-03-17,1628
1065,2020-03-18,1603
1066,2020-03-19,1581
1067,2020-03-20,1581
1068,2020-03-23,1536
1069,2020-03-24,1533
1070,2020-03-25,1508
1071,2020-03-26,1508
1072,2020-03-27,1506
1073,2020-03-30,1495
1074,2020-03-31,1489
1075,2020-04-01,1464
1076,2020-04-02,1449
1077,2020-04-03,1452
1078,2020-04-06,1425
1079,2020-04-07,1456
1080,2020-04-08,1422
1081,2020-04-09,1429
1082,2020-04-14,1456
1083,2020-04-15,1470
1084,2020-04-16,1476
1085,2020-04-17,1483
1086,2020-04-20,1452
1087,2020-04-21,1444
1088,2020-04-22,1462
1089,2020-04-23,1474
1090,2020-04-24,1473
1091,2020-04-27,1473
1092,2020-04-28,1465
1093,2020-04-29,1464
1094,2020-04-30,1461
1095,2020-05-01,1440
1096,2020-05-04,1437
1097,2020-05-05,1439
1098,2020-05-06,1443
1099,2020-05-07,1450
1100,2020-05-11,1455
1101,2020-05-12,1443
1102,2020-05-13,1439
1103,2020-05-14,1434
1104,2020-05-15,1433
1105,2020-05-18,1442
1106,2020-05-19,1464
1107,2020-05-20,1454
1108,2020-05-21,1487
1109,2020-05-22,1473
1110,2020-05-26,1486
1111,2020-05-27,1504
1112,2020-05-28,1501
1113,2020-05-29,1515
1114,2020-06-01,1512
1115,2020-06-02,1500
1116,2020-06-03,1526
1117,2020-06-04,1535
1118,2020-06-05,1554
1119,2020-06-08,1570
1120,2020-06-09,1566
1121,2020-06-10,1614
1122,2020-06-11,1582
1123,2020-06-12,1560
1124,2020-06-15,1546
1125,2020-06-16,1574
1126,2020-06-17,1578
1127,2020-06-18,1587
1128,2020-06-19,1578
1129,2020-06-22,1573
1130,2020-06-23,1578
1131,2020-06-24,1564
1132,2020-06-25,1544
1133,2020-06-26,1582
1134,2020-06-29,1589
1135,2020-06-30,1602
1136,2020-07-01,1594
1137,2020-07-02,1602
1138,2020-07-03,1582
1139,2020-07-06,1593
1140,2020-07-07,1597
1141,2020-07-08,1619
1142,2020-07-09,1660
1143,2020-07-10,1640
1144,2020-07-13,1665
1145,2020-07-14,1640
1146,2020-07-15,1651
1147,2020-07-16,1627
1148,2020-07-17,1618
1149,2020-07-20,1621
1150,2020-07-21,1647
1151,2020-07-22,1651
1152,2020-07-23,1661
1153,2020-07-24,1655
1154,2020-07-27,1662
1155,2020-07-28,1671
1156,2020-07-29,1687
1157,2020-07-30,1682
1158,2020-07-31,1686
1159,2020-08-03,1680
1160,2020-08-04,1710
1161,2020-08-05,1739
1162,2020-08-06,1722
1163,2020-08-07,1744
1164,2020-08-10,1730
1165,2020-08-11,1750
1166,2020-08-12,1754
1167,2020-08-13,1738
1168,2020-08-14,1730
1169,2020-08-17,1720
1170,2020-08-18,1733
1171,2020-08-19,1747
1172,2020-08-20,1756
1173,2020-08-21,1723
1174,2020-08-24,1736
1175,2020-08-25,1733
1176,2020-08-26,1737
